Date,Price
1993-06-25,677544161
1993-06-26,934584153
1993-06-27,695185927
1993-06-28,586726536
1993-06-29,788998471
1993-06-30,948580173
1993-07-01,885555662
1993-07-02,819062103
1993-07-03,723736014
1993-07-04,746667088
1993-07-05,887397495
1993-07-06,688293655
1993-07-07,833519128
1993-07-08,737853086
1993-07-09,923266332
1993-07-10,841003048
1993-07-11,938681499
1993-07-12,606487464
1993-07-13,721046758
1993-07-14,862624447
1993-07-15,962036765
1993-07-16,961617671
1993-07-17,794123624
1993-07-18,500917738
1993-07-19,548588036
1993-07-20,554618630
1993-07-21,890342937
1993-07-22,589423010
1993-07-23,551282465
1993-07-24,964080354
1993-07-25,523197914
1993-07-26,842459950
1993-07-27,615492830
1993-07-28,939744928
1993-07-29,746588078
1993-07-30,555847208
1993-07-31,850316154
1993-08-01,760439034
1993-08-02,696724139
1993-08-03,535648592
1993-08-04,546797079
1993-08-05,507327493
1993-08-06,944030743
1993-08-07,926472281
1993-08-08,830244924
1993-08-09,869917080
1993-08-10,785402697
1993-08-11,611112220
1993-08-12,792272945
1993-08-13,514913421
1993-08-14,670181000
1993-08-15,989712868
1993-08-16,882806279
1993-08-17,930774278
1993-08-18,573252295
1993-08-19,591019239
1993-08-20,746232253
1993-08-21,939795483
1993-08-22,734850495
1993-08-23,814089835
1993-08-24,639137995
1993-08-25,893518237
1993-08-26,945086022
1993-08-27,921189011
1993-08-28,573768358
1993-08-29,909277902
1993-08-30,841186150
1993-08-31,926588004
1993-09-01,532197671
1993-09-02,965310746
1993-09-03,607928500
1993-09-04,647662864
1993-09-05,682416781
1993-09-06,869869845
1993-09-07,501729627
1993-09-08,633378589
1993-09-09,543692803
1993-09-10,856218579
1993-09-11,689837184
1993-09-12,596229783
1993-09-13,877357589
1993-09-14,615929300
1993-09-15,998815050
1993-09-16,757262306
1993-09-17,733430326
1993-09-18,685858867
1993-09-19,563464532
1993-09-20,927344256
1993-09-21,574719989
1993-09-22,880293750
1993-09-23,707435410
1993-09-24,576181193
1993-09-25,517459304
1993-09-26,964893728
1993-09-27,527406004
1993-09-28,622480173
1993-09-29,875696996
1993-09-30,718930718
1993-10-01,843131215
1993-10-02,995204386
1993-10-03,733378109
1993-10-04,947637585
1993-10-05,849516542
1993-10-06,516085290
1993-10-07,879366392
1993-10-08,574504414
1993-10-09,539652325
1993-10-10,632186944
1993-10-11,782584668
1993-10-12,598029085
1993-10-13,834429160
1993-10-14,911163413
1993-10-15,719665704
1993-10-16,948712251
1993-10-17,736547036
1993-10-18,922302200
1993-10-19,577038533
1993-10-20,666900025
1993-10-21,947434106
1993-10-22,534367771
1993-10-23,621566002
1993-10-24,509122895
1993-10-25,905584403
1993-10-26,577633973
1993-10-27,507244364
1993-10-28,592463904
1993-10-29,506667309
1993-10-30,841533139
1993-10-31,585197691
1993-11-01,609548492
1993-11-02,585147595
1993-11-03,808088362
1993-11-04,513179534
1993-11-05,803565764
1993-11-06,832584960
1993-11-07,882475113
1993-11-08,666177847
1993-11-09,901457919
1993-11-10,915348991
1993-11-11,979673825
1993-11-12,529026068
1993-11-13,891715790
1993-11-14,857803594
1993-11-15,619633417
1993-11-16,689489815
1993-11-17,608010180
1993-11-18,681872709
1993-11-19,965909237
1993-11-20,670371578
1993-11-21,508497142
1993-11-22,994739600
1993-11-23,626419866
1993-11-24,849267101
1993-11-25,548386377
1993-11-26,987210439
1993-11-27,664760924
1993-11-28,762971144
1993-11-29,675568900
1993-11-30,886460932
1993-12-01,704168955
1993-12-02,819031930
1993-12-03,689926196
1993-12-04,934356523
1993-12-05,810245508
1993-12-06,816054617
1993-12-07,900099946
1993-12-08,697700599
1993-12-09,502235463
1993-12-10,784362192
1993-12-11,549908961
1993-12-12,834919019
1993-12-13,854005235
1993-12-14,550064031
1993-12-15,842831819
1993-12-16,882665345
1993-12-17,926925260
1993-12-18,591903407
1993-12-19,778001512
1993-12-20,840742137
1993-12-21,812062714
1993-12-22,563850071
1993-12-23,884659435
1993-12-24,928457786
1993-12-25,982857896
1993-12-26,946515928
1993-12-27,657766455
1993-12-28,740700592
1993-12-29,647733090
1993-12-30,658902259
1993-12-31,521988920
1994-01-01,724766613
1994-01-02,911774472
1994-01-03,919539987
1994-01-04,545010752
1994-01-05,836235632
1994-01-06,659675569
1994-01-07,905122944
1994-01-08,726614741
1994-01-09,598052433
1994-01-10,638539483
1994-01-11,689519982
1994-01-12,664690944
1994-01-13,654854088
1994-01-14,830172598
1994-01-15,671719854
1994-01-16,616683734
1994-01-17,990938507
1994-01-18,525857739
1994-01-19,905742001
1994-01-20,814757552
1994-01-21,670513080
1994-01-22,710169963
1994-01-23,542151023
1994-01-24,984790469
1994-01-25,896071767
1994-01-26,749226097
1994-01-27,824507460
1994-01-28,980647710
1994-01-29,676877895
1994-01-30,857979592
1994-01-31,693711639
1994-02-01,816230275
1994-02-02,820734691
1994-02-03,540999480
1994-02-04,723040777
1994-02-05,884900942
1994-02-06,676447665
1994-02-07,776769329
1994-02-08,894222962
1994-02-09,689736267
1994-02-10,577331229
1994-02-11,995317319
1994-02-12,530929031
1994-02-13,676407689
1994-02-14,571847865
1994-02-15,633940160
1994-02-16,994988990
1994-02-17,871824906
1994-02-18,555096251
1994-02-19,504783311
1994-02-20,617270383
1994-02-21,517652322
1994-02-22,953830973
1994-02-23,913591556
1994-02-24,727937931
1994-02-25,803297732
1994-02-26,750100552
1994-02-27,701492341
1994-02-28,662562746
1994-03-01,833774415
1994-03-02,593638554
1994-03-03,677131874
1994-03-04,815254007
1994-03-05,583541860
1994-03-06,729221770
1994-03-07,700668179
1994-03-08,590207114
1994-03-09,618478073
1994-03-10,551240094
1994-03-11,590476751
1994-03-12,930963216
1994-03-13,651931372
1994-03-14,566437066
1994-03-15,591522461
1994-03-16,682722825
1994-03-17,675359903
1994-03-18,982561601
1994-03-19,870277174
1994-03-20,963273982
1994-03-21,978286168
1994-03-22,636484215
1994-03-23,810270678
1994-03-24,757381660
1994-03-25,601531995
1994-03-26,992773452
1994-03-27,549772598
1994-03-28,687058882
1994-03-29,769694653
1994-03-30,867187903
1994-03-31,779686510
1994-04-01,806135634
1994-04-02,530281987
1994-04-03,711898598
1994-04-04,767065631
1994-04-05,718555309
1994-04-06,960175865
1994-04-07,991056709
1994-04-08,567870454
1994-04-09,601633596
1994-04-10,912071017
1994-04-11,759215431
1994-04-12,866332185
1994-04-13,529142131
1994-04-14,503282135
1994-04-15,762198910
1994-04-16,566169850
1994-04-17,966897574
1994-04-18,739875706
1994-04-19,607979001
1994-04-20,917209913
1994-04-21,955695410
1994-04-22,755173564
1994-04-23,910460751
1994-04-24,923489674
1994-04-25,504855559
1994-04-26,838300284
1994-04-27,671310997
1994-04-28,737127165
1994-04-29,653361903
1994-04-30,900230048
1994-05-01,566524073
1994-05-02,737725261
1994-05-03,789772010
1994-05-04,860559702
1994-05-05,854667895
1994-05-06,731491811
1994-05-07,989455914
1994-05-08,557572859
1994-05-09,816512499
1994-05-10,526772727
1994-05-11,605782649
1994-05-12,881899598
1994-05-13,946233831
1994-05-14,727303916
1994-05-15,697402293
1994-05-16,713144076
1994-05-17,726477924
1994-05-18,817498999
1994-05-19,599237024
1994-05-20,586101924
1994-05-21,817693892
1994-05-22,514069224
1994-05-23,952770960
1994-05-24,532520306
1994-05-25,706565157
1994-05-26,657397167
1994-05-27,519344899
1994-05-28,826439416
1994-05-29,577782945
1994-05-30,905073574
1994-05-31,566797749
1994-06-01,508927039
1994-06-02,707909549
1994-06-03,832257886
1994-06-04,830589415
1994-06-05,929958679
1994-06-06,611511759
1994-06-07,553190720
1994-06-08,788578308
1994-06-09,619997398
1994-06-10,947561194
1994-06-11,676372339
1994-06-12,828782536
1994-06-13,612445541
1994-06-14,905854196
1994-06-15,762503461
1994-06-16,968643950
1994-06-17,942536091
1994-06-18,702580694
1994-06-19,659163796
1994-06-20,511618762
1994-06-21,905391955
1994-06-22,835021402
1994-06-23,936149216
1994-06-24,503250133
1994-06-25,673690343
1994-06-26,743506566
1994-06-27,574539610
1994-06-28,602584204
1994-06-29,641432550
1994-06-30,566885401
1994-07-01,769018691
1994-07-02,605583142
1994-07-03,572370925
1994-07-04,625441103
1994-07-05,520640603
1994-07-06,861635881
1994-07-07,969358003
1994-07-08,899242080
1994-07-09,589729920
1994-07-10,942904289
1994-07-11,649917338
1994-07-12,919698729
1994-07-13,977482967
1994-07-14,949631960
1994-07-15,538348768
1994-07-16,864900130
1994-07-17,998225862
1994-07-18,759258082
1994-07-19,908456655
1994-07-20,908158384
1994-07-21,834898938
1994-07-22,881676110
1994-07-23,554505953
1994-07-24,745638813
1994-07-25,929563966
1994-07-26,636994831
1994-07-27,776908215
1994-07-28,644107709
1994-07-29,541727064
1994-07-30,635071992
1994-07-31,618713505
1994-08-01,902024948
1994-08-02,781719587
1994-08-03,882744108
1994-08-04,819811981
1994-08-05,529491261
1994-08-06,875915271
1994-08-07,753499697
1994-08-08,630402507
1994-08-09,842419870
1994-08-10,709558799
1994-08-11,915420038
1994-08-12,523232145
1994-08-13,690080312
1994-08-14,622546046
1994-08-15,590326854
1994-08-16,876474377
1994-08-17,650692349
1994-08-18,702316374
1994-08-19,553429537
1994-08-20,585829948
1994-08-21,851723625
1994-08-22,949623838
1994-08-23,916147993
1994-08-24,966994498
1994-08-25,928830668
1994-08-26,927304079
1994-08-27,573403009
1994-08-28,686168125
1994-08-29,926047342
1994-08-30,986496235
1994-08-31,632837880
1994-09-01,974069150
1994-09-02,916480505
1994-09-03,976789407
1994-09-04,804132506
1994-09-05,529012216
1994-09-06,588034094
1994-09-07,756801214
1994-09-08,813655181
1994-09-09,862850110
1994-09-10,784946632
1994-09-11,612717650
1994-09-12,884772037
1994-09-13,737751617
1994-09-14,798465586
1994-09-15,813463543
1994-09-16,559584490
1994-09-17,714683110
1994-09-18,849745703
1994-09-19,985040959
1994-09-20,820191738
1994-09-21,973935061
1994-09-22,831479493
1994-09-23,625709493
1994-09-24,883862729
1994-09-25,800529444
1994-09-26,834935456
1994-09-27,811019276
1994-09-28,851328668
1994-09-29,537817490
1994-09-30,615040446
1994-10-01,964838463
1994-10-02,716683075
1994-10-03,619953250
1994-10-04,900785041
1994-10-05,859189307
1994-10-06,764360390
1994-10-07,748801259
1994-10-08,667583466
1994-10-09,641407252
1994-10-10,801332016
1994-10-11,595564374
1994-10-12,789648285
1994-10-13,550144675
1994-10-14,906515161
1994-10-15,839683610
1994-10-16,867200941
1994-10-17,720404633
1994-10-18,764846163
1994-10-19,764613252
1994-10-20,792805681
1994-10-21,770916168
1994-10-22,555630198
1994-10-23,628726493
1994-10-24,665945053
1994-10-25,823905099
1994-10-26,633332047
1994-10-27,622308722
1994-10-28,666570873
1994-10-29,638863417
1994-10-30,933419792
1994-10-31,619233315
1994-11-01,788760145
1994-11-02,757879507
1994-11-03,910847448
1994-11-04,836200847
1994-11-05,607468777
1994-11-06,652881881
1994-11-07,942420133
1994-11-08,636200447
1994-11-09,932961445
1994-11-10,997734343
1994-11-11,975591470
1994-11-12,763443087
1994-11-13,643093913
1994-11-14,845477051
1994-11-15,910696072
1994-11-16,920824287
1994-11-17,934559512
1994-11-18,836594472
1994-11-19,523075164
1994-11-20,802233712
1994-11-21,881632004
1994-11-22,632834535
1994-11-23,819554697
1994-11-24,754307784
1994-11-25,963887880
1994-11-26,885770623
1994-11-27,624444164
1994-11-28,551638741
1994-11-29,579745730
1994-11-30,947193604
1994-12-01,680255950
1994-12-02,540367619
1994-12-03,792535823
1994-12-04,530928255
1994-12-05,666070730
1994-12-06,571746034
1994-12-07,753846429
1994-12-08,777964721
1994-12-09,702031002
1994-12-10,563658350
1994-12-11,918881390
1994-12-12,781541394
1994-12-13,736881157
1994-12-14,665221309
1994-12-15,881939930
1994-12-16,774671225
1994-12-17,996059294
1994-12-18,802195777
1994-12-19,849554771
1994-12-20,520986140
1994-12-21,710559264
1994-12-22,962708931
1994-12-23,526464191
1994-12-24,940028917
1994-12-25,530912425
1994-12-26,786816622
1994-12-27,601245207
1994-12-28,565687491
1994-12-29,758886772
1994-12-30,729532411
1994-12-31,726773419
1995-01-01,683153724
1995-01-02,549005272
1995-01-03,989636038
1995-01-04,606824404
1995-01-05,861153331
1995-01-06,782722515
1995-01-07,872386646
1995-01-08,825198257
1995-01-09,828061776
1995-01-10,771431073
1995-01-11,537062235
1995-01-12,797181622
1995-01-13,923453322
1995-01-14,722855195
1995-01-15,970580378
1995-01-16,719578983
1995-01-17,969715361
1995-01-18,607719920
1995-01-19,907738048
1995-01-20,873100335
1995-01-21,782173192
1995-01-22,818853711
1995-01-23,852269946
1995-01-24,701968108
1995-01-25,838097366
1995-01-26,992272996
1995-01-27,620016613
1995-01-28,795445785
1995-01-29,909014058
1995-01-30,697296701
1995-01-31,688053132
1995-02-01,812148428
1995-02-02,546905907
1995-02-03,700085463
1995-02-04,921347227
1995-02-05,904277196
1995-02-06,601109662
1995-02-07,669069403
1995-02-08,968202475
1995-02-09,785000503
1995-02-10,966469551
1995-02-11,761750598
1995-02-12,920628132
1995-02-13,859929503
1995-02-14,557627950
1995-02-15,502413181
1995-02-16,638793884
1995-02-17,889459341
1995-02-18,555907680
1995-02-19,543172214
1995-02-20,603328495
1995-02-21,566309512
1995-02-22,689481761
1995-02-23,870148335
1995-02-24,779754416
1995-02-25,870489117
1995-02-26,513201405
1995-02-27,708678432
1995-02-28,628137055
1995-03-01,661775281
1995-03-02,697722340
1995-03-03,643187851
1995-03-04,868030620
1995-03-05,525468982
1995-03-06,761840158
1995-03-07,618782843
1995-03-08,622250463
1995-03-09,629259396
1995-03-10,786265942
1995-03-11,810046931
1995-03-12,936027126
1995-03-13,881821272
1995-03-14,684948591
1995-03-15,886997628
1995-03-16,847287606
1995-03-17,688105785
1995-03-18,993866594
1995-03-19,666600326
1995-03-20,815038375
1995-03-21,564730700
1995-03-22,891103972
1995-03-23,595342169
1995-03-24,919639298
1995-03-25,542564058
1995-03-26,502215189
1995-03-27,574103440
1995-03-28,946015724
1995-03-29,616677893
1995-03-30,701398515
1995-03-31,803604299
1995-04-01,595781636
1995-04-02,919270995
1995-04-03,611320722
1995-04-04,592442175
1995-04-05,790491086
1995-04-06,907233920
1995-04-07,760040848
1995-04-08,872931465
1995-04-09,827861197
1995-04-10,594812838
1995-04-11,746708463
1995-04-12,807362054
1995-04-13,660769797
1995-04-14,786323650
1995-04-15,601851452
1995-04-16,732667712
1995-04-17,688655814
1995-04-18,659706825
1995-04-19,592030579
1995-04-20,697484184
1995-04-21,728477503
1995-04-22,589993208
1995-04-23,603684686
1995-04-24,513208985
1995-04-25,638858501
1995-04-26,781996200
1995-04-27,732374036
1995-04-28,909808076
1995-04-29,892950330
1995-04-30,623028281
1995-05-01,931594384
1995-05-02,633260049
1995-05-03,557580814
1995-05-04,597233381
1995-05-05,735279816
1995-05-06,805155412
1995-05-07,666869696
1995-05-08,675812921
1995-05-09,683902938
1995-05-10,662092604
1995-05-11,691288649
1995-05-12,908256034
1995-05-13,528384052
1995-05-14,953147677
1995-05-15,678471004
1995-05-16,790895856
1995-05-17,732988268
1995-05-18,822380596
1995-05-19,716439540
1995-05-20,744162793
1995-05-21,883705762
1995-05-22,833237945
1995-05-23,511445491
1995-05-24,830619326
1995-05-25,959491798
1995-05-26,957793631
1995-05-27,893244990
1995-05-28,927618438
1995-05-29,950073802
1995-05-30,740440105
1995-05-31,541611838
1995-06-01,917565643
1995-06-02,655023733
1995-06-03,929035070
1995-06-04,638449482
1995-06-05,689590201
1995-06-06,867645414
1995-06-07,967453946
1995-06-08,568724175
1995-06-09,597634587
1995-06-10,986927883
1995-06-11,856689335
1995-06-12,622063981
1995-06-13,759549382
1995-06-14,631871386
1995-06-15,921343292
1995-06-16,904024985
1995-06-17,520995731
1995-06-18,595330321
1995-06-19,671800904
1995-06-20,881886533
1995-06-21,752883299
1995-06-22,647188597
1995-06-23,946836941
1995-06-24,730677120
1995-06-25,624650610
1995-06-26,612184423
1995-06-27,646931745
1995-06-28,596402586
1995-06-29,856324310
1995-06-30,662698556
1995-07-01,583554000
1995-07-02,793170260
1995-07-03,740166265
1995-07-04,650784502
1995-07-05,884636525
1995-07-06,656603327
1995-07-07,998532677
1995-07-08,684079830
1995-07-09,534251262
1995-07-10,754951089
1995-07-11,738647080
1995-07-12,802247591
1995-07-13,697629210
1995-07-14,660998349
1995-07-15,989590972
1995-07-16,773593871
1995-07-17,799229917
1995-07-18,904649807
1995-07-19,780340811
1995-07-20,794061801
1995-07-21,895502345
1995-07-22,690899235
1995-07-23,765108619
1995-07-24,981415912
1995-07-25,843348206
1995-07-26,750900119
1995-07-27,642874701
1995-07-28,734574598
1995-07-29,606314201
1995-07-30,720531839
1995-07-31,912639860
1995-08-01,832482539
1995-08-02,557754732
1995-08-03,825267314
1995-08-04,706625323
1995-08-05,545449978
1995-08-06,652415644
1995-08-07,680147938
1995-08-08,983108431
1995-08-09,939200877
1995-08-10,516004815
1995-08-11,838531724
1995-08-12,861647495
1995-08-13,532422535
1995-08-14,800003167
1995-08-15,519598764
1995-08-16,953693693
1995-08-17,544963582
1995-08-18,539499967
1995-08-19,846952415
1995-08-20,656548004
1995-08-21,674263004
1995-08-22,964819450
1995-08-23,829251161
1995-08-24,857859990
1995-08-25,807897387
1995-08-26,844427626
1995-08-27,644494317
1995-08-28,524687913
1995-08-29,538762968
1995-08-30,887481573
1995-08-31,925334027
1995-09-01,891451564
1995-09-02,872954361
1995-09-03,658499765
1995-09-04,514791986
1995-09-05,976334375
1995-09-06,707470901
1995-09-07,909311218
1995-09-08,889905306
1995-09-09,806642502
1995-09-10,973508023
1995-09-11,903455451
1995-09-12,804629008
1995-09-13,504419627
1995-09-14,957889869
1995-09-15,932469836
1995-09-16,871736731
1995-09-17,548964200
1995-09-18,768539883
1995-09-19,880007571
1995-09-20,804085631
1995-09-21,994543394
1995-09-22,913360398
1995-09-23,694071926
1995-09-24,771161594
1995-09-25,940319159
1995-09-26,718639422
1995-09-27,870503168
1995-09-28,673832772
1995-09-29,648185881
1995-09-30,671193372
1995-10-01,792249379
1995-10-02,736042720
1995-10-03,840282412
1995-10-04,989503061
1995-10-05,968892988
1995-10-06,843609574
1995-10-07,737361313
1995-10-08,559431005
1995-10-09,618567968
1995-10-10,604816677
1995-10-11,857389743
1995-10-12,869455834
1995-10-13,769376442
1995-10-14,802917547
1995-10-15,678728777
1995-10-16,900170150
1995-10-17,618248924
1995-10-18,553447860
1995-10-19,643080076
1995-10-20,785025978
1995-10-21,658405685
1995-10-22,981501266
1995-10-23,809187820
1995-10-24,973029431
1995-10-25,906901482
1995-10-26,849345995
1995-10-27,528109120
1995-10-28,965557509
1995-10-29,955276224
1995-10-30,883645230
1995-10-31,716775044
1995-11-01,888856639
1995-11-02,825001953
1995-11-03,811675082
1995-11-04,910623740
1995-11-05,544698503
1995-11-06,804887179
1995-11-07,647450925
1995-11-08,913034812
1995-11-09,889025267
1995-11-10,771944313
1995-11-11,732464634
1995-11-12,662797433
1995-11-13,808963275
